preset_id,word_id
0ea81186-374c-4a4d-8d47-51ced2403a29,71326
0ea81186-374c-4a4d-8d47-51ced2403a29,71350
0ea81186-374c-4a4d-8d47-51ced2403a29,71378
0ea81186-374c-4a4d-8d47-51ced2403a29,71365
0ea81186-374c-4a4d-8d47-51ced2403a29,71334
0ea81186-374c-4a4d-8d47-51ced2403a29,71478
0ea81186-374c-4a4d-8d47-51ced2403a29,71480
0ea81186-374c-4a4d-8d47-51ced2403a29,71593
0ea81186-374c-4a4d-8d47-51ced2403a29,71568
0ea81186-374c-4a4d-8d47-51ced2403a29,71749
0ea81186-374c-4a4d-8d47-51ced2403a29,71776
0ea81186-374c-4a4d-8d47-51ced2403a29,71818
0ea81186-374c-4a4d-8d47-51ced2403a29,71893
0ea81186-374c-4a4d-8d47-51ced2403a29,71912
0ea81186-374c-4a4d-8d47-51ced2403a29,144530
0ea81186-374c-4a4d-8d47-51ced2403a29,6869
0ea81186-374c-4a4d-8d47-51ced2403a29,298148
0ea81186-374c-4a4d-8d47-51ced2403a29,71964
0ea81186-374c-4a4d-8d47-51ced2403a29,71992
0ea81186-374c-4a4d-8d47-51ced2403a29,72205
0ea81186-374c-4a4d-8d47-51ced2403a29,72252
0ea81186-374c-4a4d-8d47-51ced2403a29,72315
0ea81186-374c-4a4d-8d47-51ced2403a29,71946
0ea81186-374c-4a4d-8d47-51ced2403a29,72343
0ea81186-374c-4a4d-8d47-51ced2403a29,72475
0ea81186-374c-4a4d-8d47-51ced2403a29,72488
0ea81186-374c-4a4d-8d47-51ced2403a29,72498
0ea81186-374c-4a4d-8d47-51ced2403a29,72508
0ea81186-374c-4a4d-8d47-51ced2403a29,72536
0ea81186-374c-4a4d-8d47-51ced2403a29,72551
0ea81186-374c-4a4d-8d47-51ced2403a29,72832
0ea81186-374c-4a4d-8d47-51ced2403a29,72836
0ea81186-374c-4a4d-8d47-51ced2403a29,281738
0ea81186-374c-4a4d-8d47-51ced2403a29,281746
0ea81186-374c-4a4d-8d47-51ced2403a29,73013
0ea81186-374c-4a4d-8d47-51ced2403a29,73153
0ea81186-374c-4a4d-8d47-51ced2403a29,73161
0ea81186-374c-4a4d-8d47-51ced2403a29,73368
0ea81186-374c-4a4d-8d47-51ced2403a29,73783
0ea81186-374c-4a4d-8d47-51ced2403a29,73799
0ea81186-374c-4a4d-8d47-51ced2403a29,73832
0ea81186-374c-4a4d-8d47-51ced2403a29,73478
0ea81186-374c-4a4d-8d47-51ced2403a29,73508
0ea81186-374c-4a4d-8d47-51ced2403a29,73681
0ea81186-374c-4a4d-8d47-51ced2403a29,73981
0ea81186-374c-4a4d-8d47-51ced2403a29,73990
0ea81186-374c-4a4d-8d47-51ced2403a29,218805
0ea81186-374c-4a4d-8d47-51ced2403a29,74017
0ea81186-374c-4a4d-8d47-51ced2403a29,73983
0ea81186-374c-4a4d-8d47-51ced2403a29,74069
0ea81186-374c-4a4d-8d47-51ced2403a29,74114
0ea81186-374c-4a4d-8d47-51ced2403a29,74138
0ea81186-374c-4a4d-8d47-51ced2403a29,74210
0ea81186-374c-4a4d-8d47-51ced2403a29,74173
0ea81186-374c-4a4d-8d47-51ced2403a29,74269
0ea81186-374c-4a4d-8d47-51ced2403a29,74288
0ea81186-374c-4a4d-8d47-51ced2403a29,73377
0ea81186-374c-4a4d-8d47-51ced2403a29,73390
0ea81186-374c-4a4d-8d47-51ced2403a29,73406
0ea81186-374c-4a4d-8d47-51ced2403a29,73407
0ea81186-374c-4a4d-8d47-51ced2403a29,73405
0ea81186-374c-4a4d-8d47-51ced2403a29,74475
0ea81186-374c-4a4d-8d47-51ced2403a29,74441
0ea81186-374c-4a4d-8d47-51ced2403a29,74454
0ea81186-374c-4a4d-8d47-51ced2403a29,74618
0ea81186-374c-4a4d-8d47-51ced2403a29,74724
0ea81186-374c-4a4d-8d47-51ced2403a29,74764
0ea81186-374c-4a4d-8d47-51ced2403a29,74824
0ea81186-374c-4a4d-8d47-51ced2403a29,74828
0ea81186-374c-4a4d-8d47-51ced2403a29,74846
0ea81186-374c-4a4d-8d47-51ced2403a29,144125
0ea81186-374c-4a4d-8d47-51ced2403a29,6488
0ea81186-374c-4a4d-8d47-51ced2403a29,74904
0ea81186-374c-4a4d-8d47-51ced2403a29,75207
0ea81186-374c-4a4d-8d47-51ced2403a29,75327
0ea81186-374c-4a4d-8d47-51ced2403a29,75323
0ea81186-374c-4a4d-8d47-51ced2403a29,75404
0ea81186-374c-4a4d-8d47-51ced2403a29,75406
0ea81186-374c-4a4d-8d47-51ced2403a29,75407
0ea81186-374c-4a4d-8d47-51ced2403a29,75425
0ea81186-374c-4a4d-8d47-51ced2403a29,75635
0ea81186-374c-4a4d-8d47-51ced2403a29,75698
0ea81186-374c-4a4d-8d47-51ced2403a29,75703
0ea81186-374c-4a4d-8d47-51ced2403a29,75728
0ea81186-374c-4a4d-8d47-51ced2403a29,75713
0ea81186-374c-4a4d-8d47-51ced2403a29,75710
0ea81186-374c-4a4d-8d47-51ced2403a29,75773
0ea81186-374c-4a4d-8d47-51ced2403a29,57385
0ea81186-374c-4a4d-8d47-51ced2403a29,76196
0ea81186-374c-4a4d-8d47-51ced2403a29,76391
0ea81186-374c-4a4d-8d47-51ced2403a29,76619
0ea81186-374c-4a4d-8d47-51ced2403a29,76623
0ea81186-374c-4a4d-8d47-51ced2403a29,76760
0ea81186-374c-4a4d-8d47-51ced2403a29,76935
0ea81186-374c-4a4d-8d47-51ced2403a29,77020
0ea81186-374c-4a4d-8d47-51ced2403a29,77166
0ea81186-374c-4a4d-8d47-51ced2403a29,77170
0ea81186-374c-4a4d-8d47-51ced2403a29,216460
0ea81186-374c-4a4d-8d47-51ced2403a29,356725
0ea81186-374c-4a4d-8d47-51ced2403a29,156957
0ea81186-374c-4a4d-8d47-51ced2403a29,77276
0ea81186-374c-4a4d-8d47-51ced2403a29,77346
0ea81186-374c-4a4d-8d47-51ced2403a29,77349
0ea81186-374c-4a4d-8d47-51ced2403a29,77387
0ea81186-374c-4a4d-8d47-51ced2403a29,77476
0ea81186-374c-4a4d-8d47-51ced2403a29,77535
0ea81186-374c-4a4d-8d47-51ced2403a29,77719
0ea81186-374c-4a4d-8d47-51ced2403a29,77721
0ea81186-374c-4a4d-8d47-51ced2403a29,77843
0ea81186-374c-4a4d-8d47-51ced2403a29,77851
0ea81186-374c-4a4d-8d47-51ced2403a29,77856
0ea81186-374c-4a4d-8d47-51ced2403a29,77905
0ea81186-374c-4a4d-8d47-51ced2403a29,77943
0ea81186-374c-4a4d-8d47-51ced2403a29,78155
0ea81186-374c-4a4d-8d47-51ced2403a29,78221
0ea81186-374c-4a4d-8d47-51ced2403a29,78257
0ea81186-374c-4a4d-8d47-51ced2403a29,78251
0ea81186-374c-4a4d-8d47-51ced2403a29,78334
0ea81186-374c-4a4d-8d47-51ced2403a29,78353
0ea81186-374c-4a4d-8d47-51ced2403a29,78412
0ea81186-374c-4a4d-8d47-51ced2403a29,78452
0ea81186-374c-4a4d-8d47-51ced2403a29,78461
0ea81186-374c-4a4d-8d47-51ced2403a29,78497
0ea81186-374c-4a4d-8d47-51ced2403a29,78622
0ea81186-374c-4a4d-8d47-51ced2403a29,78687
0ea81186-374c-4a4d-8d47-51ced2403a29,78691
0ea81186-374c-4a4d-8d47-51ced2403a29,78694
0ea81186-374c-4a4d-8d47-51ced2403a29,78729
0ea81186-374c-4a4d-8d47-51ced2403a29,79141
0ea81186-374c-4a4d-8d47-51ced2403a29,79147
0ea81186-374c-4a4d-8d47-51ced2403a29,79158
0ea81186-374c-4a4d-8d47-51ced2403a29,79188
0ea81186-374c-4a4d-8d47-51ced2403a29,79204
0ea81186-374c-4a4d-8d47-51ced2403a29,79219
0ea81186-374c-4a4d-8d47-51ced2403a29,79225
0ea81186-374c-4a4d-8d47-51ced2403a29,79231
0ea81186-374c-4a4d-8d47-51ced2403a29,79227
0ea81186-374c-4a4d-8d47-51ced2403a29,79279
0ea81186-374c-4a4d-8d47-51ced2403a29,79281
0ea81186-374c-4a4d-8d47-51ced2403a29,79283
0ea81186-374c-4a4d-8d47-51ced2403a29,79325
0ea81186-374c-4a4d-8d47-51ced2403a29,79326
0ea81186-374c-4a4d-8d47-51ced2403a29,79335
0ea81186-374c-4a4d-8d47-51ced2403a29,79328
0ea81186-374c-4a4d-8d47-51ced2403a29,79459
0ea81186-374c-4a4d-8d47-51ced2403a29,79463
0ea81186-374c-4a4d-8d47-51ced2403a29,79513
0ea81186-374c-4a4d-8d47-51ced2403a29,79623
0ea81186-374c-4a4d-8d47-51ced2403a29,79619
0ea81186-374c-4a4d-8d47-51ced2403a29,79681
0ea81186-374c-4a4d-8d47-51ced2403a29,79682
0ea81186-374c-4a4d-8d47-51ced2403a29,79685
0ea81186-374c-4a4d-8d47-51ced2403a29,79798
0ea81186-374c-4a4d-8d47-51ced2403a29,79861
0ea81186-374c-4a4d-8d47-51ced2403a29,79922
0ea81186-374c-4a4d-8d47-51ced2403a29,79968
0ea81186-374c-4a4d-8d47-51ced2403a29,79988
0ea81186-374c-4a4d-8d47-51ced2403a29,80037
0ea81186-374c-4a4d-8d47-51ced2403a29,80039
0ea81186-374c-4a4d-8d47-51ced2403a29,80054
0ea81186-374c-4a4d-8d47-51ced2403a29,80067
0ea81186-374c-4a4d-8d47-51ced2403a29,80170
0ea81186-374c-4a4d-8d47-51ced2403a29,80252
0ea81186-374c-4a4d-8d47-51ced2403a29,80710
0ea81186-374c-4a4d-8d47-51ced2403a29,148032
0ea81186-374c-4a4d-8d47-51ced2403a29,80715
0ea81186-374c-4a4d-8d47-51ced2403a29,80765
0ea81186-374c-4a4d-8d47-51ced2403a29,80771
0ea81186-374c-4a4d-8d47-51ced2403a29,80856
0ea81186-374c-4a4d-8d47-51ced2403a29,80862
0ea81186-374c-4a4d-8d47-51ced2403a29,81169
0ea81186-374c-4a4d-8d47-51ced2403a29,81191
0ea81186-374c-4a4d-8d47-51ced2403a29,81199
0ea81186-374c-4a4d-8d47-51ced2403a29,81210
0ea81186-374c-4a4d-8d47-51ced2403a29,81229
0ea81186-374c-4a4d-8d47-51ced2403a29,81236
0ea81186-374c-4a4d-8d47-51ced2403a29,150780
0ea81186-374c-4a4d-8d47-51ced2403a29,150796
0ea81186-374c-4a4d-8d47-51ced2403a29,95688
0ea81186-374c-4a4d-8d47-51ced2403a29,81341
0ea81186-374c-4a4d-8d47-51ced2403a29,81238
0ea81186-374c-4a4d-8d47-51ced2403a29,81338
0ea81186-374c-4a4d-8d47-51ced2403a29,81100
0ea81186-374c-4a4d-8d47-51ced2403a29,81497
0ea81186-374c-4a4d-8d47-51ced2403a29,81522
0ea81186-374c-4a4d-8d47-51ced2403a29,81562
0ea81186-374c-4a4d-8d47-51ced2403a29,81559
0ea81186-374c-4a4d-8d47-51ced2403a29,81550
0ea81186-374c-4a4d-8d47-51ced2403a29,150806
0ea81186-374c-4a4d-8d47-51ced2403a29,154823
0ea81186-374c-4a4d-8d47-51ced2403a29,81615
0ea81186-374c-4a4d-8d47-51ced2403a29,81658
0ea81186-374c-4a4d-8d47-51ced2403a29,81766
0ea81186-374c-4a4d-8d47-51ced2403a29,81779
0ea81186-374c-4a4d-8d47-51ced2403a29,81787
0ea81186-374c-4a4d-8d47-51ced2403a29,81828
0ea81186-374c-4a4d-8d47-51ced2403a29,81840
0ea81186-374c-4a4d-8d47-51ced2403a29,81849
0ea81186-374c-4a4d-8d47-51ced2403a29,81853
0ea81186-374c-4a4d-8d47-51ced2403a29,81861
0ea81186-374c-4a4d-8d47-51ced2403a29,81888
0ea81186-374c-4a4d-8d47-51ced2403a29,81885
0ea81186-374c-4a4d-8d47-51ced2403a29,82111
0ea81186-374c-4a4d-8d47-51ced2403a29,82107
0ea81186-374c-4a4d-8d47-51ced2403a29,82359
0ea81186-374c-4a4d-8d47-51ced2403a29,82396
0ea81186-374c-4a4d-8d47-51ced2403a29,82400
0ea81186-374c-4a4d-8d47-51ced2403a29,82423
0ea81186-374c-4a4d-8d47-51ced2403a29,82497
0ea81186-374c-4a4d-8d47-51ced2403a29,82498
0ea81186-374c-4a4d-8d47-51ced2403a29,82520
0ea81186-374c-4a4d-8d47-51ced2403a29,340164
0ea81186-374c-4a4d-8d47-51ced2403a29,82576
0ea81186-374c-4a4d-8d47-51ced2403a29,82641
0ea81186-374c-4a4d-8d47-51ced2403a29,82638
0ea81186-374c-4a4d-8d47-51ced2403a29,82750
0ea81186-374c-4a4d-8d47-51ced2403a29,82815
0ea81186-374c-4a4d-8d47-51ced2403a29,82816
0ea81186-374c-4a4d-8d47-51ced2403a29,82850
0ea81186-374c-4a4d-8d47-51ced2403a29,82852
0ea81186-374c-4a4d-8d47-51ced2403a29,82905
0ea81186-374c-4a4d-8d47-51ced2403a29,82937
0ea81186-374c-4a4d-8d47-51ced2403a29,82939
0ea81186-374c-4a4d-8d47-51ced2403a29,82979
0ea81186-374c-4a4d-8d47-51ced2403a29,82984
0ea81186-374c-4a4d-8d47-51ced2403a29,83097
0ea81186-374c-4a4d-8d47-51ced2403a29,83109
0ea81186-374c-4a4d-8d47-51ced2403a29,83099
0ea81186-374c-4a4d-8d47-51ced2403a29,83127
0ea81186-374c-4a4d-8d47-51ced2403a29,83193
0ea81186-374c-4a4d-8d47-51ced2403a29,83132
0ea81186-374c-4a4d-8d47-51ced2403a29,83140
0ea81186-374c-4a4d-8d47-51ced2403a29,83160
0ea81186-374c-4a4d-8d47-51ced2403a29,83174
0ea81186-374c-4a4d-8d47-51ced2403a29,83168
0ea81186-374c-4a4d-8d47-51ced2403a29,83176
0ea81186-374c-4a4d-8d47-51ced2403a29,83204
0ea81186-374c-4a4d-8d47-51ced2403a29,83301
0ea81186-374c-4a4d-8d47-51ced2403a29,83300
0ea81186-374c-4a4d-8d47-51ced2403a29,83457
0ea81186-374c-4a4d-8d47-51ced2403a29,83462
0ea81186-374c-4a4d-8d47-51ced2403a29,83460
0ea81186-374c-4a4d-8d47-51ced2403a29,83540
0ea81186-374c-4a4d-8d47-51ced2403a29,83598
0ea81186-374c-4a4d-8d47-51ced2403a29,83639
0ea81186-374c-4a4d-8d47-51ced2403a29,83673
0ea81186-374c-4a4d-8d47-51ced2403a29,83684
0ea81186-374c-4a4d-8d47-51ced2403a29,83696
0ea81186-374c-4a4d-8d47-51ced2403a29,84129
0ea81186-374c-4a4d-8d47-51ced2403a29,84146
0ea81186-374c-4a4d-8d47-51ced2403a29,84151
0ea81186-374c-4a4d-8d47-51ced2403a29,84156
0ea81186-374c-4a4d-8d47-51ced2403a29,84196
0ea81186-374c-4a4d-8d47-51ced2403a29,84299
0ea81186-374c-4a4d-8d47-51ced2403a29,84326
0ea81186-374c-4a4d-8d47-51ced2403a29,84953
0ea81186-374c-4a4d-8d47-51ced2403a29,84986
0ea81186-374c-4a4d-8d47-51ced2403a29,246941
0ea81186-374c-4a4d-8d47-51ced2403a29,162467
0ea81186-374c-4a4d-8d47-51ced2403a29,85206
0ea81186-374c-4a4d-8d47-51ced2403a29,85208
0ea81186-374c-4a4d-8d47-51ced2403a29,85213
0ea81186-374c-4a4d-8d47-51ced2403a29,85243
0ea81186-374c-4a4d-8d47-51ced2403a29,85218
0ea81186-374c-4a4d-8d47-51ced2403a29,85289
0ea81186-374c-4a4d-8d47-51ced2403a29,340339
0ea81186-374c-4a4d-8d47-51ced2403a29,85347
0ea81186-374c-4a4d-8d47-51ced2403a29,85416
0ea81186-374c-4a4d-8d47-51ced2403a29,85403
0ea81186-374c-4a4d-8d47-51ced2403a29,85418
0ea81186-374c-4a4d-8d47-51ced2403a29,150998
0ea81186-374c-4a4d-8d47-51ced2403a29,85518
0ea81186-374c-4a4d-8d47-51ced2403a29,85546
0ea81186-374c-4a4d-8d47-51ced2403a29,85692
0ea81186-374c-4a4d-8d47-51ced2403a29,85721
0ea81186-374c-4a4d-8d47-51ced2403a29,85743
0ea81186-374c-4a4d-8d47-51ced2403a29,85745
0ea81186-374c-4a4d-8d47-51ced2403a29,85786
0ea81186-374c-4a4d-8d47-51ced2403a29,85798
0ea81186-374c-4a4d-8d47-51ced2403a29,85814
0ea81186-374c-4a4d-8d47-51ced2403a29,85941
0ea81186-374c-4a4d-8d47-51ced2403a29,85825
0ea81186-374c-4a4d-8d47-51ced2403a29,85830
0ea81186-374c-4a4d-8d47-51ced2403a29,85831
0ea81186-374c-4a4d-8d47-51ced2403a29,85899
0ea81186-374c-4a4d-8d47-51ced2403a29,86205
0ea81186-374c-4a4d-8d47-51ced2403a29,86378
0ea81186-374c-4a4d-8d47-51ced2403a29,86568
0ea81186-374c-4a4d-8d47-51ced2403a29,86577
0ea81186-374c-4a4d-8d47-51ced2403a29,86916
0ea81186-374c-4a4d-8d47-51ced2403a29,87118
0ea81186-374c-4a4d-8d47-51ced2403a29,87122
0ea81186-374c-4a4d-8d47-51ced2403a29,87248
0ea81186-374c-4a4d-8d47-51ced2403a29,87271
0ea81186-374c-4a4d-8d47-51ced2403a29,87279
0ea81186-374c-4a4d-8d47-51ced2403a29,87282
0ea81186-374c-4a4d-8d47-51ced2403a29,87299
0ea81186-374c-4a4d-8d47-51ced2403a29,87331
0ea81186-374c-4a4d-8d47-51ced2403a29,87350
0ea81186-374c-4a4d-8d47-51ced2403a29,307765
0ea81186-374c-4a4d-8d47-51ced2403a29,87351
0ea81186-374c-4a4d-8d47-51ced2403a29,87452
0ea81186-374c-4a4d-8d47-51ced2403a29,87550
0ea81186-374c-4a4d-8d47-51ced2403a29,87549
0ea81186-374c-4a4d-8d47-51ced2403a29,87621
0ea81186-374c-4a4d-8d47-51ced2403a29,87636
0ea81186-374c-4a4d-8d47-51ced2403a29,87644
0ea81186-374c-4a4d-8d47-51ced2403a29,87647
0ea81186-374c-4a4d-8d47-51ced2403a29,87719
0ea81186-374c-4a4d-8d47-51ced2403a29,87702
0ea81186-374c-4a4d-8d47-51ced2403a29,88201
0ea81186-374c-4a4d-8d47-51ced2403a29,88202
0ea81186-374c-4a4d-8d47-51ced2403a29,88358
0ea81186-374c-4a4d-8d47-51ced2403a29,88453
0ea81186-374c-4a4d-8d47-51ced2403a29,88470
0ea81186-374c-4a4d-8d47-51ced2403a29,88645
0ea81186-374c-4a4d-8d47-51ced2403a29,88633
0ea81186-374c-4a4d-8d47-51ced2403a29,88679
0ea81186-374c-4a4d-8d47-51ced2403a29,88680
0ea81186-374c-4a4d-8d47-51ced2403a29,88707
0ea81186-374c-4a4d-8d47-51ced2403a29,88819
0ea81186-374c-4a4d-8d47-51ced2403a29,88892
0ea81186-374c-4a4d-8d47-51ced2403a29,88945
0ea81186-374c-4a4d-8d47-51ced2403a29,88982
0ea81186-374c-4a4d-8d47-51ced2403a29,88979
0ea81186-374c-4a4d-8d47-51ced2403a29,89042
0ea81186-374c-4a4d-8d47-51ced2403a29,89046
0ea81186-374c-4a4d-8d47-51ced2403a29,89052
0ea81186-374c-4a4d-8d47-51ced2403a29,89133
0ea81186-374c-4a4d-8d47-51ced2403a29,89136
0ea81186-374c-4a4d-8d47-51ced2403a29,89146
0ea81186-374c-4a4d-8d47-51ced2403a29,89205
0ea81186-374c-4a4d-8d47-51ced2403a29,89248
0ea81186-374c-4a4d-8d47-51ced2403a29,89309
0ea81186-374c-4a4d-8d47-51ced2403a29,89334
0ea81186-374c-4a4d-8d47-51ced2403a29,89368
0ea81186-374c-4a4d-8d47-51ced2403a29,89454
0ea81186-374c-4a4d-8d47-51ced2403a29,89472
0ea81186-374c-4a4d-8d47-51ced2403a29,89481
0ea81186-374c-4a4d-8d47-51ced2403a29,89496
0ea81186-374c-4a4d-8d47-51ced2403a29,89550
0ea81186-374c-4a4d-8d47-51ced2403a29,89585
0ea81186-374c-4a4d-8d47-51ced2403a29,89586
0ea81186-374c-4a4d-8d47-51ced2403a29,89638
0ea81186-374c-4a4d-8d47-51ced2403a29,89699
0ea81186-374c-4a4d-8d47-51ced2403a29,89692
0ea81186-374c-4a4d-8d47-51ced2403a29,89733
0ea81186-374c-4a4d-8d47-51ced2403a29,89747
0ea81186-374c-4a4d-8d47-51ced2403a29,89704
0ea81186-374c-4a4d-8d47-51ced2403a29,89774
0ea81186-374c-4a4d-8d47-51ced2403a29,89800
0ea81186-374c-4a4d-8d47-51ced2403a29,89795
0ea81186-374c-4a4d-8d47-51ced2403a29,89808
0ea81186-374c-4a4d-8d47-51ced2403a29,89805
0ea81186-374c-4a4d-8d47-51ced2403a29,89806
0ea81186-374c-4a4d-8d47-51ced2403a29,89814
0ea81186-374c-4a4d-8d47-51ced2403a29,89819
0ea81186-374c-4a4d-8d47-51ced2403a29,89852
0ea81186-374c-4a4d-8d47-51ced2403a29,340645
0ea81186-374c-4a4d-8d47-51ced2403a29,89860
0ea81186-374c-4a4d-8d47-51ced2403a29,89868
0ea81186-374c-4a4d-8d47-51ced2403a29,89900
0ea81186-374c-4a4d-8d47-51ced2403a29,89914
0ea81186-374c-4a4d-8d47-51ced2403a29,89921
0ea81186-374c-4a4d-8d47-51ced2403a29,89935
0ea81186-374c-4a4d-8d47-51ced2403a29,89966
0ea81186-374c-4a4d-8d47-51ced2403a29,340664
0ea81186-374c-4a4d-8d47-51ced2403a29,89967
0ea81186-374c-4a4d-8d47-51ced2403a29,90218
0ea81186-374c-4a4d-8d47-51ced2403a29,90228
0ea81186-374c-4a4d-8d47-51ced2403a29,90239
0ea81186-374c-4a4d-8d47-51ced2403a29,90234
0ea81186-374c-4a4d-8d47-51ced2403a29,90245
0ea81186-374c-4a4d-8d47-51ced2403a29,90270
0ea81186-374c-4a4d-8d47-51ced2403a29,90249
0ea81186-374c-4a4d-8d47-51ced2403a29,90254
0ea81186-374c-4a4d-8d47-51ced2403a29,90252
0ea81186-374c-4a4d-8d47-51ced2403a29,90263
0ea81186-374c-4a4d-8d47-51ced2403a29,90274
0ea81186-374c-4a4d-8d47-51ced2403a29,90321
0ea81186-374c-4a4d-8d47-51ced2403a29,90403
0ea81186-374c-4a4d-8d47-51ced2403a29,90480
0ea81186-374c-4a4d-8d47-51ced2403a29,90485
0ea81186-374c-4a4d-8d47-51ced2403a29,90488
0ea81186-374c-4a4d-8d47-51ced2403a29,90684
0ea81186-374c-4a4d-8d47-51ced2403a29,90705
0ea81186-374c-4a4d-8d47-51ced2403a29,90696
0ea81186-374c-4a4d-8d47-51ced2403a29,90700
0ea81186-374c-4a4d-8d47-51ced2403a29,90887
0ea81186-374c-4a4d-8d47-51ced2403a29,90945
0ea81186-374c-4a4d-8d47-51ced2403a29,91139
0ea81186-374c-4a4d-8d47-51ced2403a29,91221
0ea81186-374c-4a4d-8d47-51ced2403a29,91239
0ea81186-374c-4a4d-8d47-51ced2403a29,91261
0ea81186-374c-4a4d-8d47-51ced2403a29,91266
0ea81186-374c-4a4d-8d47-51ced2403a29,91267
0ea81186-374c-4a4d-8d47-51ced2403a29,91306
0ea81186-374c-4a4d-8d47-51ced2403a29,247130
0ea81186-374c-4a4d-8d47-51ced2403a29,91309
0ea81186-374c-4a4d-8d47-51ced2403a29,247131
0ea81186-374c-4a4d-8d47-51ced2403a29,91381
0ea81186-374c-4a4d-8d47-51ced2403a29,91388
0ea81186-374c-4a4d-8d47-51ced2403a29,91464
0ea81186-374c-4a4d-8d47-51ced2403a29,91691
0ea81186-374c-4a4d-8d47-51ced2403a29,91708
0ea81186-374c-4a4d-8d47-51ced2403a29,91741
0ea81186-374c-4a4d-8d47-51ced2403a29,91879
0ea81186-374c-4a4d-8d47-51ced2403a29,100040
0ea81186-374c-4a4d-8d47-51ced2403a29,100026
0ea81186-374c-4a4d-8d47-51ced2403a29,91995
0ea81186-374c-4a4d-8d47-51ced2403a29,92003
0ea81186-374c-4a4d-8d47-51ced2403a29,92340
0ea81186-374c-4a4d-8d47-51ced2403a29,92494
0ea81186-374c-4a4d-8d47-51ced2403a29,92520
0ea81186-374c-4a4d-8d47-51ced2403a29,92570
0ea81186-374c-4a4d-8d47-51ced2403a29,92617
0ea81186-374c-4a4d-8d47-51ced2403a29,92619
0ea81186-374c-4a4d-8d47-51ced2403a29,92649
0ea81186-374c-4a4d-8d47-51ced2403a29,92672
0ea81186-374c-4a4d-8d47-51ced2403a29,183016
0ea81186-374c-4a4d-8d47-51ced2403a29,92655
0ea81186-374c-4a4d-8d47-51ced2403a29,92653
0ea81186-374c-4a4d-8d47-51ced2403a29,92720
0ea81186-374c-4a4d-8d47-51ced2403a29,92754
0ea81186-374c-4a4d-8d47-51ced2403a29,92790
0ea81186-374c-4a4d-8d47-51ced2403a29,92758
0ea81186-374c-4a4d-8d47-51ced2403a29,92780
0ea81186-374c-4a4d-8d47-51ced2403a29,92833
0ea81186-374c-4a4d-8d47-51ced2403a29,92837
0ea81186-374c-4a4d-8d47-51ced2403a29,92838
0ea81186-374c-4a4d-8d47-51ced2403a29,92895
0ea81186-374c-4a4d-8d47-51ced2403a29,93061
0ea81186-374c-4a4d-8d47-51ced2403a29,93087
0ea81186-374c-4a4d-8d47-51ced2403a29,295808
0ea81186-374c-4a4d-8d47-51ced2403a29,93097
0ea81186-374c-4a4d-8d47-51ced2403a29,93422
0ea81186-374c-4a4d-8d47-51ced2403a29,93466
0ea81186-374c-4a4d-8d47-51ced2403a29,93489
0ea81186-374c-4a4d-8d47-51ced2403a29,93788
0ea81186-374c-4a4d-8d47-51ced2403a29,93836
0ea81186-374c-4a4d-8d47-51ced2403a29,219111
0ea81186-374c-4a4d-8d47-51ced2403a29,93871
0ea81186-374c-4a4d-8d47-51ced2403a29,307835
0ea81186-374c-4a4d-8d47-51ced2403a29,269383
0ea81186-374c-4a4d-8d47-51ced2403a29,93989
0ea81186-374c-4a4d-8d47-51ced2403a29,94030
0ea81186-374c-4a4d-8d47-51ced2403a29,94090
0ea81186-374c-4a4d-8d47-51ced2403a29,94354
0ea81186-374c-4a4d-8d47-51ced2403a29,94397
0ea81186-374c-4a4d-8d47-51ced2403a29,94422
0ea81186-374c-4a4d-8d47-51ced2403a29,94625
0ea81186-374c-4a4d-8d47-51ced2403a29,94642
0ea81186-374c-4a4d-8d47-51ced2403a29,94644
0ea81186-374c-4a4d-8d47-51ced2403a29,94646
0ea81186-374c-4a4d-8d47-51ced2403a29,85122
0ea81186-374c-4a4d-8d47-51ced2403a29,85995
0ea81186-374c-4a4d-8d47-51ced2403a29,85999
0ea81186-374c-4a4d-8d47-51ced2403a29,4989
0ea81186-374c-4a4d-8d47-51ced2403a29,321395
0ea81186-374c-4a4d-8d47-51ced2403a29,94680
0ea81186-374c-4a4d-8d47-51ced2403a29,94849
0ea81186-374c-4a4d-8d47-51ced2403a29,95099
0ea81186-374c-4a4d-8d47-51ced2403a29,95102
0ea81186-374c-4a4d-8d47-51ced2403a29,95318
0ea81186-374c-4a4d-8d47-51ced2403a29,95330
0ea81186-374c-4a4d-8d47-51ced2403a29,95361
0ea81186-374c-4a4d-8d47-51ced2403a29,95364
0ea81186-374c-4a4d-8d47-51ced2403a29,95378
0ea81186-374c-4a4d-8d47-51ced2403a29,95381
0ea81186-374c-4a4d-8d47-51ced2403a29,95392
0ea81186-374c-4a4d-8d47-51ced2403a29,95405
0ea81186-374c-4a4d-8d47-51ced2403a29,95702
0ea81186-374c-4a4d-8d47-51ced2403a29,95736
0ea81186-374c-4a4d-8d47-51ced2403a29,95754
0ea81186-374c-4a4d-8d47-51ced2403a29,95825
0ea81186-374c-4a4d-8d47-51ced2403a29,95831
0ea81186-374c-4a4d-8d47-51ced2403a29,95837
0ea81186-374c-4a4d-8d47-51ced2403a29,95956
0ea81186-374c-4a4d-8d47-51ced2403a29,95958
0ea81186-374c-4a4d-8d47-51ced2403a29,96027
0ea81186-374c-4a4d-8d47-51ced2403a29,96025
0ea81186-374c-4a4d-8d47-51ced2403a29,96055
